Memo1 time,Memo1A1 time
2.2129000000000003,1.8331
2.7322,2.0727
1.2234,1.1807
2.3297,1.7985000000000002
2.9709000000000003,2.1777
1.338,1.1272
2.1326,1.7731000000000001
2.6111000000000004,2.0478
1.2200000000000002,1.1468
2.1586000000000003,1.8797000000000001
3.0627000000000004,2.6756
1.0703000000000003,1.1053
2.2639,1.8303000000000003
2.9482000000000004,2.0887000000000002
1.3393000000000002,1.1509
1.9238,1.8655000000000002
2.8026,2.1021
1.1577,1.1828
2.3603,1.6997000000000002
2.3703000000000003,2.0851
1.2971000000000001,1.1265
2.3338,1.7903
2.8585000000000003,2.1975000000000002
1.1925,1.1066
2.2805,1.835
2.533,2.0639
1.1854,1.1135000000000002
2.1214000000000004,1.8228
3.1993000000000005,2.3523000000000005
1.2374,1.1025
2.3597,1.7802
2.7681000000000004,2.1063
1.2004000000000001,1.1662000000000001
2.4321,1.8816000000000002
2.9699,2.1020000000000003
1.1959000000000002,1.1213
2.1597,1.8131000000000002
2.9546000000000006,2.1213
1.1723000000000001,1.1488000000000003
3.1927000000000003,2.6279000000000003
2.7097,2.1164
1.2469,1.1774
2.1144000000000003,1.7368000000000001
2.9604000000000004,2.2137000000000002
1.1671,1.1019
2.4608,1.8503
2.6825,2.0395
1.0463,1.1005
2.2645,1.8210000000000002
2.9212000000000002,2.1349000000000005
1.1271,1.145
2.3308,2.0727
2.7817000000000003,2.1804
1.2378,1.1948
2.3148999999999997,1.8652
2.5506,2.3026
1.1660000000000001,1.1292000000000002
2.3249,1.8819000000000001
3.3941000000000003,2.2679
1.1256,1.34
2.3534,1.7801000000000002
2.9268,2.1562
1.2958,1.1183
2.1911,1.8507
2.9257000000000004,2.0936000000000003
1.1767,1.0797
2.1821,1.7782000000000002
2.8614,2.1122
1.0213,1.0557
2.2779000000000003,1.8151000000000002
2.8288,2.1202
1.2695,1.1833
2.2774,1.9059000000000001
2.8399,2.1766000000000005
1.0862,1.1186
2.4849,1.7762000000000002
3.2001,3.575
1.1223,1.149
2.2814,1.8215000000000001
2.7578000000000005,2.1412000000000004
1.1491000000000002,1.1574
2.5098,1.7931000000000001
3.068,2.1539
1.1552,1.1815
2.1966,1.7815
2.8014,2.1645000000000003
1.2117,1.1754
2.2847000000000004,1.8867
3.0778000000000003,2.1684
1.2055,1.1349
2.2604,1.8362
2.8077,2.0771
1.1601000000000001,1.1569
2.3293000000000004,1.7669000000000001
3.0254000000000003,2.1069
1.2374,1.2429000000000001
2.0899,1.7541000000000002
2.8296,2.0983
1.0822000000000003,1.0908
2.2147,1.8052000000000001
3.0788,2.1282
1.0792,1.0955000000000001
2.287,1.8731000000000002
2.9081,2.153
1.0222,1.0603000000000002
2.3273,1.7991000000000001
2.7611000000000003,2.2382
1.1689,1.0847
2.1457,1.7902
2.9160000000000004,2.1765
1.2399000000000002,1.1560000000000001
2.1277000000000004,1.9744000000000004
2.8818,2.0924000000000005
1.1723000000000001,1.1333
2.4026,1.899
2.7994,2.1156
1.2457,1.1592
2.3383000000000003,1.8162
2.6789,2.0548
1.1397,1.1605
2.1305,1.7899
2.5077000000000003,2.0104
1.242,1.1156
2.3096,1.8099
2.7625,2.1726
1.3806,1.1672
2.3644,1.9719
2.4655,2.0349999999999997
1.206,1.2395
2.2757000000000005,1.771
2.7806,2.0718
1.1755000000000002,1.1529
2.3053000000000003,1.8112
2.4045,2.0326000000000004
1.2216,1.1466
2.7635000000000005,1.8994000000000002
2.9527000000000005,2.8491000000000004
1.2054,1.1297
2.2624000000000004,1.9084
2.7206,2.0412
0.9031000000000001,1.1198
1.7653,1.709
2.6952,2.9301000000000004
1.2107,1.1325
2.0765000000000002,2.7628000000000004
2.6102,2.1286
1.2075,1.1178000000000001
2.2755,2.2886
2.5636,2.0654000000000003
1.0546000000000002,1.0978
2.5263,1.7949000000000002
2.5618000000000003,2.0761
1.2590000000000001,1.2243
2.1565,2.2600000000000002
3.0749000000000004,2.1409000000000002
1.1193000000000002,1.0907
2.4681,1.8307000000000002
3.2227,2.3408
1.1541000000000001,1.0877000000000001
2.0728,1.8605000000000003
2.7703,2.0524000000000004
1.3686,1.2138000000000002
2.3547,1.7904000000000002
2.9446000000000003,2.1304000000000003
1.1964000000000001,1.2112000000000003
2.2475,1.8405
2.5572000000000004,2.0619
1.0409,1.1051000000000002
2.0051,1.7152
2.8254,3.072
1.1852,1.1284
1.9998,2.6620000000000004
2.7618,2.1061
1.0244,1.0909000000000002
3.6387000000000005,1.8225
2.6455,2.1912000000000003
1.0266000000000002,1.15
2.1694,1.928
2.5907,2.2852
1.0779,1.1845
2.1750000000000003,1.8081000000000003
3.0144,2.1611
1.3235000000000001,1.5090000000000001
2.2999,1.8545
2.7312,2.1383
1.0853,1.1041
2.1423,1.7989000000000002
3.0328,3.4216
1.1677,1.1367
2.0712,1.7912000000000001
2.7620999999999998,2.0454000000000003
1.1014,1.1129
2.4793000000000003,2.3785
2.8236000000000003,2.1138000000000003
1.1172,1.1181
1.9774000000000003,1.8042000000000002
3.253,2.0877
1.2537000000000003,1.1541000000000001
2.1862,2.1275
3.5755,2.0793
1.0883000000000003,1.1085
2.3967000000000005,2.0262000000000002
3.392,2.0955000000000004
1.2441000000000002,1.1868
2.3802000000000003,1.8163
2.8858,2.1378
1.2389000000000001,2.0243
2.0671,1.8121
2.8156000000000003,2.1908000000000003
1.1117,1.1158000000000001
2.0355,1.7561
2.7125,2.0728999999999997
0.9996,1.09
2.4143000000000003,1.8725
2.8991000000000002,2.1475
1.2596,1.1693
2.0660000000000003,1.8142000000000003
3.1456,2.2196
